,configuration,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
253,1,B3LYP,6-311++G**,2,8,69.406,69.528,58.436,58.558,4.696,6.491,4.511,6.306
254,1,B3LYP,6-311++G**,2,10,69.406,69.528,58.436,58.558,4.693,6.411,4.508,6.226
255,1,B3LYP,6-311++G**,2,12,69.406,69.528,58.436,58.558,4.194,6.416,4.009,6.231
256,1,B3LYP,6-311++G**,3,1,69.204,69.437,58.234,58.467,7.655,7.655,7.47,7.47
257,1,B3LYP,6-311++G**,3,2,69.204,69.437,58.234,58.467,6.568,7.073,6.383,6.888
258,1,B3LYP,6-311++G**,3,3,69.204,69.437,58.234,58.467,5.77,5.791,5.585,5.606
259,1,B3LYP,6-311++G**,3,4,69.204,69.437,58.234,58.467,5.558,6.582,5.373,6.397
260,1,B3LYP,6-311++G**,3,6,69.204,69.437,58.234,58.467,5.01,6.53,4.825,6.345
261,1,B3LYP,6-311++G**,3,8,69.204,69.437,58.234,58.467,4.696,6.491,4.511,6.306
262,1,B3LYP,6-311++G**,3,10,69.204,69.437,58.234,58.467,4.693,6.411,4.508,6.226
263,1,B3LYP,6-311++G**,3,12,69.204,69.437,58.234,58.467,4.194,6.416,4.009,6.231
264,1,B3LYP,6-311++G**,4,1,69.528,71.022,58.558,60.052,7.655,7.655,7.47,7.47
265,1,B3LYP,6-311++G**,4,2,69.528,71.022,58.558,60.052,6.568,7.073,6.383,6.888
266,1,B3LYP,6-311++G**,4,3,69.528,71.022,58.558,60.052,5.77,5.791,5.585,5.606
267,1,B3LYP,6-311++G**,4,4,69.528,71.022,58.558,60.052,5.558,6.582,5.373,6.397
268,1,B3LYP,6-311++G**,4,6,69.528,71.022,58.558,60.052,5.01,6.53,4.825,6.345
269,1,B3LYP,6-311++G**,4,8,69.528,71.022,58.558,60.052,4.696,6.491,4.511,6.306
270,1,B3LYP,6-311++G**,4,10,69.528,71.022,58.558,60.052,4.693,6.411,4.508,6.226
271,1,B3LYP,6-311++G**,4,12,69.528,71.022,58.558,60.052,4.194,6.416,4.009,6.231
272,1,B3LYP,6-311++G**,6,1,69.642,71.825,58.672,60.855,7.655,7.655,7.47,7.47
273,1,B3LYP,6-311++G**,6,2,69.642,71.825,58.672,60.855,6.568,7.073,6.383,6.888
274,1,B3LYP,6-311++G**,6,3,69.642,71.825,58.672,60.855,5.77,5.791,5.585,5.606
275,1,B3LYP,6-311++G**,6,4,69.642,71.825,58.672,60.855,5.558,6.582,5.373,6.397
276,1,B3LYP,6-311++G**,6,6,69.642,71.825,58.672,60.855,5.01,6.53,4.825,6.345
277,1,B3LYP,6-311++G**,6,8,69.642,71.825,58.672,60.855,4.696,6.491,4.511,6.306
278,1,B3LYP,6-311++G**,6,10,69.642,71.825,58.672,60.855,4.693,6.411,4.508,6.226
279,1,B3LYP,6-311++G**,6,12,69.642,71.825,58.672,60.855,4.194,6.416,4.009,6.231
280,2,B3LYP,6-311++G**,1,1,68.63,68.63,57.181,57.181,7.582,7.582,7.444,7.444
281,2,B3LYP,6-311++G**,1,2,68.63,68.63,57.181,57.181,6.495,7.0,6.357,6.862
282,2,B3LYP,6-311++G**,1,3,68.63,68.63,57.181,57.181,5.697,5.718,5.559,5.58
283,2,B3LYP,6-311++G**,1,4,68.63,68.63,57.181,57.181,5.485,6.509,5.347,6.371
284,2,B3LYP,6-311++G**,1,6,68.63,68.63,57.181,57.181,4.937,6.457,4.799,6.319
285,2,B3LYP,6-311++G**,1,8,68.63,68.63,57.181,57.181,4.623,6.418,4.485,6.28
286,2,B3LYP,6-311++G**,1,10,68.63,68.63,57.181,57.181,4.62,6.338,4.482,6.2
287,2,B3LYP,6-311++G**,1,12,68.63,68.63,57.181,57.181,4.121,6.343,3.983,6.205
288,2,B3LYP,6-311++G**,2,1,68.983,69.105,57.534,57.656,7.582,7.582,7.444,7.444
289,2,B3LYP,6-311++G**,2,2,68.983,69.105,57.534,57.656,6.495,7.0,6.357,6.862
290,2,B3LYP,6-311++G**,2,3,68.983,69.105,57.534,57.656,5.697,5.718,5.559,5.58
291,2,B3LYP,6-311++G**,2,4,68.983,69.105,57.534,57.656,5.485,6.509,5.347,6.371
292,2,B3LYP,6-311++G**,2,6,68.983,69.105,57.534,57.656,4.937,6.457,4.799,6.319
293,2,B3LYP,6-311++G**,2,8,68.983,69.105,57.534,57.656,4.623,6.418,4.485,6.28
294,2,B3LYP,6-311++G**,2,10,68.983,69.105,57.534,57.656,4.62,6.338,4.482,6.2
295,2,B3LYP,6-311++G**,2,12,68.983,69.105,57.534,57.656,4.121,6.343,3.983,6.205
296,2,B3LYP,6-311++G**,3,1,68.781,69.014,57.332,57.565,7.582,7.582,7.444,7.444
297,2,B3LYP,6-311++G**,3,2,68.781,69.014,57.332,57.565,6.495,7.0,6.357,6.862
298,2,B3LYP,6-311++G**,3,3,68.781,69.014,57.332,57.565,5.697,5.718,5.559,5.58
299,2,B3LYP,6-311++G**,3,4,68.781,69.014,57.332,57.565,5.485,6.509,5.347,6.371
300,2,B3LYP,6-311++G**,3,6,68.781,69.014,57.332,57.565,4.937,6.457,4.799,6.319
301,2,B3LYP,6-311++G**,3,8,68.781,69.014,57.332,57.565,4.623,6.418,4.485,6.28
302,2,B3LYP,6-311++G**,3,10,68.781,69.014,57.332,57.565,4.62,6.338,4.482,6.2
303,2,B3LYP,6-311++G**,3,12,68.781,69.014,57.332,57.565,4.121,6.343,3.983,6.205
304,2,B3LYP,6-311++G**,4,1,69.105,70.599,57.656,59.15,7.582,7.582,7.444,7.444
305,2,B3LYP,6-311++G**,4,2,69.105,70.599,57.656,59.15,6.495,7.0,6.357,6.862
306,2,B3LYP,6-311++G**,4,3,69.105,70.599,57.656,59.15,5.697,5.718,5.559,5.58
307,2,B3LYP,6-311++G**,4,4,69.105,70.599,57.656,59.15,5.485,6.509,5.347,6.371
308,2,B3LYP,6-311++G**,4,6,69.105,70.599,57.656,59.15,4.937,6.457,4.799,6.319
309,2,B3LYP,6-311++G**,4,8,69.105,70.599,57.656,59.15,4.623,6.418,4.485,6.28
310,2,B3LYP,6-311++G**,4,10,69.105,70.599,57.656,59.15,4.62,6.338,4.482,6.2
311,2,B3LYP,6-311++G**,4,12,69.105,70.599,57.656,59.15,4.121,6.343,3.983,6.205
312,2,B3LYP,6-311++G**,6,1,69.219,71.402,57.77,59.953,7.582,7.582,7.444,7.444
313,2,B3LYP,6-311++G**,6,2,69.219,71.402,57.77,59.953,6.495,7.0,6.357,6.862
314,2,B3LYP,6-311++G**,6,3,69.219,71.402,57.77,59.953,5.697,5.718,5.559,5.58
315,2,B3LYP,6-311++G**,6,4,69.219,71.402,57.77,59.953,5.485,6.509,5.347,6.371
316,2,B3LYP,6-311++G**,6,6,69.219,71.402,57.77,59.953,4.937,6.457,4.799,6.319
317,2,B3LYP,6-311++G**,6,8,69.219,71.402,57.77,59.953,4.623,6.418,4.485,6.28
318,2,B3LYP,6-311++G**,6,10,69.219,71.402,57.77,59.953,4.62,6.338,4.482,6.2
319,2,B3LYP,6-311++G**,6,12,69.219,71.402,57.77,59.953,4.121,6.343,3.983,6.205
320,3,B3LYP,6-311++G**,1,1,68.517,68.517,57.783,57.783,7.81,7.81,7.341,7.341
321,3,B3LYP,6-311++G**,1,2,68.517,68.517,57.783,57.783,6.723,7.228,6.254,6.759
322,3,B3LYP,6-311++G**,1,3,68.517,68.517,57.783,57.783,5.925,5.946,5.456,5.477
323,3,B3LYP,6-311++G**,1,4,68.517,68.517,57.783,57.783,5.713,6.737,5.244,6.268
324,3,B3LYP,6-311++G**,1,6,68.517,68.517,57.783,57.783,5.165,6.685,4.696,6.216
325,3,B3LYP,6-311++G**,1,8,68.517,68.517,57.783,57.783,4.851,6.646,4.382,6.177
326,3,B3LYP,6-311++G**,1,10,68.517,68.517,57.783,57.783,4.848,6.566,4.379,6.097
327,3,B3LYP,6-311++G**,1,12,68.517,68.517,57.783,57.783,4.349,6.571,3.88,6.102
328,3,B3LYP,6-311++G**,2,1,68.87,68.992,58.136,58.258,7.81,7.81,7.341,7.341
329,3,B3LYP,6-311++G**,2,2,68.87,68.992,58.136,58.258,6.723,7.228,6.254,6.759
330,3,B3LYP,6-311++G**,2,3,68.87,68.992,58.136,58.258,5.925,5.946,5.456,5.477
331,3,B3LYP,6-311++G**,2,4,68.87,68.992,58.136,58.258,5.713,6.737,5.244,6.268
332,3,B3LYP,6-311++G**,2,6,68.87,68.992,58.136,58.258,5.165,6.685,4.696,6.216
333,3,B3LYP,6-311++G**,2,8,68.87,68.992,58.136,58.258,4.851,6.646,4.382,6.177
334,3,B3LYP,6-311++G**,2,10,68.87,68.992,58.136,58.258,4.848,6.566,4.379,6.097
335,3,B3LYP,6-311++G**,2,12,68.87,68.992,58.136,58.258,4.349,6.571,3.88,6.102
336,3,B3LYP,6-311++G**,3,1,68.668,68.901,57.934,58.167,7.81,7.81,7.341,7.341
337,3,B3LYP,6-311++G**,3,2,68.668,68.901,57.934,58.167,6.723,7.228,6.254,6.759
338,3,B3LYP,6-311++G**,3,3,68.668,68.901,57.934,58.167,5.925,5.946,5.456,5.477
339,3,B3LYP,6-311++G**,3,4,68.668,68.901,57.934,58.167,5.713,6.737,5.244,6.268
340,3,B3LYP,6-311++G**,3,6,68.668,68.901,57.934,58.167,5.165,6.685,4.696,6.216
341,3,B3LYP,6-311++G**,3,8,68.668,68.901,57.934,58.167,4.851,6.646,4.382,6.177
342,3,B3LYP,6-311++G**,3,10,68.668,68.901,57.934,58.167,4.848,6.566,4.379,6.097
343,3,B3LYP,6-311++G**,3,12,68.668,68.901,57.934,58.167,4.349,6.571,3.88,6.102
344,3,B3LYP,6-311++G**,4,1,68.992,70.486,58.258,59.752,7.81,7.81,7.341,7.341
345,3,B3LYP,6-311++G**,4,2,68.992,70.486,58.258,59.752,6.723,7.228,6.254,6.759
346,3,B3LYP,6-311++G**,4,3,68.992,70.486,58.258,59.752,5.925,5.946,5.456,5.477
347,3,B3LYP,6-311++G**,4,4,68.992,70.486,58.258,59.752,5.713,6.737,5.244,6.268
348,3,B3LYP,6-311++G**,4,6,68.992,70.486,58.258,59.752,5.165,6.685,4.696,6.216
349,3,B3LYP,6-311++G**,4,8,68.992,70.486,58.258,59.752,4.851,6.646,4.382,6.177
350,3,B3LYP,6-311++G**,4,10,68.992,70.486,58.258,59.752,4.848,6.566,4.379,6.097
351,3,B3LYP,6-311++G**,4,12,68.992,70.486,58.258,59.752,4.349,6.571,3.88,6.102
352,3,B3LYP,6-311++G**,6,1,69.106,71.289,58.372,60.555,7.81,7.81,7.341,7.341
353,3,B3LYP,6-311++G**,6,2,69.106,71.289,58.372,60.555,6.723,7.228,6.254,6.759
354,3,B3LYP,6-311++G**,6,3,69.106,71.289,58.372,60.555,5.925,5.946,5.456,5.477
355,3,B3LYP,6-311++G**,6,4,69.106,71.289,58.372,60.555,5.713,6.737,5.244,6.268
356,3,B3LYP,6-311++G**,6,6,69.106,71.289,58.372,60.555,5.165,6.685,4.696,6.216
357,3,B3LYP,6-311++G**,6,8,69.106,71.289,58.372,60.555,4.851,6.646,4.382,6.177
358,3,B3LYP,6-311++G**,6,10,69.106,71.289,58.372,60.555,4.848,6.566,4.379,6.097
359,3,B3LYP,6-311++G**,6,12,69.106,71.289,58.372,60.555,4.349,6.571,3.88,6.102
360,4,B3LYP,6-311++G**,1,1,69.895,69.895,58.8,58.8,7.702,7.702,7.55,7.55
361,4,B3LYP,6-311++G**,1,2,69.895,69.895,58.8,58.8,6.615,7.12,6.463,6.968
362,4,B3LYP,6-311++G**,1,3,69.895,69.895,58.8,58.8,5.817,5.838,5.665,5.686
363,4,B3LYP,6-311++G**,1,4,69.895,69.895,58.8,58.8,5.605,6.629,5.453,6.477
364,4,B3LYP,6-311++G**,1,6,69.895,69.895,58.8,58.8,5.057,6.577,4.905,6.425
365,4,B3LYP,6-311++G**,1,8,69.895,69.895,58.8,58.8,4.743,6.538,4.591,6.386
366,4,B3LYP,6-311++G**,1,10,69.895,69.895,58.8,58.8,4.74,6.458,4.588,6.306
367,4,B3LYP,6-311++G**,1,12,69.895,69.895,58.8,58.8,4.241,6.463,4.089,6.311
368,4,B3LYP,6-311++G**,2,1,70.248,70.37,59.153,59.275,7.702,7.702,7.55,7.55
369,4,B3LYP,6-311++G**,2,2,70.248,70.37,59.153,59.275,6.615,7.12,6.463,6.968
370,4,B3LYP,6-311++G**,2,3,70.248,70.37,59.153,59.275,5.817,5.838,5.665,5.686
371,4,B3LYP,6-311++G**,2,4,70.248,70.37,59.153,59.275,5.605,6.629,5.453,6.477
372,4,B3LYP,6-311++G**,2,6,70.248,70.37,59.153,59.275,5.057,6.577,4.905,6.425
373,4,B3LYP,6-311++G**,2,8,70.248,70.37,59.153,59.275,4.743,6.538,4.591,6.386
374,4,B3LYP,6-311++G**,2,10,70.248,70.37,59.153,59.275,4.74,6.458,4.588,6.306
375,4,B3LYP,6-311++G**,2,12,70.248,70.37,59.153,59.275,4.241,6.463,4.089,6.311
376,4,B3LYP,6-311++G**,3,1,70.046,70.279,58.951,59.184,7.702,7.702,7.55,7.55
377,4,B3LYP,6-311++G**,3,2,70.046,70.279,58.951,59.184,6.615,7.12,6.463,6.968
378,4,B3LYP,6-311++G**,3,3,70.046,70.279,58.951,59.184,5.817,5.838,5.665,5.686
379,4,B3LYP,6-311++G**,3,4,70.046,70.279,58.951,59.184,5.605,6.629,5.453,6.477
380,4,B3LYP,6-311++G**,3,6,70.046,70.279,58.951,59.184,5.057,6.577,4.905,6.425
381,4,B3LYP,6-311++G**,3,8,70.046,70.279,58.951,59.184,4.743,6.538,4.591,6.386
382,4,B3LYP,6-311++G**,3,10,70.046,70.279,58.951,59.184,4.74,6.458,4.588,6.306
383,4,B3LYP,6-311++G**,3,12,70.046,70.279,58.951,59.184,4.241,6.463,4.089,6.311
384,4,B3LYP,6-311++G**,4,1,70.37,71.864,59.275,60.769,7.702,7.702,7.55,7.55
385,4,B3LYP,6-311++G**,4,2,70.37,71.864,59.275,60.769,6.615,7.12,6.463,6.968
386,4,B3LYP,6-311++G**,4,3,70.37,71.864,59.275,60.769,5.817,5.838,5.665,5.686
387,4,B3LYP,6-311++G**,4,4,70.37,71.864,59.275,60.769,5.605,6.629,5.453,6.477
388,4,B3LYP,6-311++G**,4,6,70.37,71.864,59.275,60.769,5.057,6.577,4.905,6.425
389,4,B3LYP,6-311++G**,4,8,70.37,71.864,59.275,60.769,4.743,6.538,4.591,6.386
390,4,B3LYP,6-311++G**,4,10,70.37,71.864,59.275,60.769,4.74,6.458,4.588,6.306
391,4,B3LYP,6-311++G**,4,12,70.37,71.864,59.275,60.769,4.241,6.463,4.089,6.311
392,4,B3LYP,6-311++G**,6,1,70.484,72.667,59.389,61.572,7.702,7.702,7.55,7.55
393,4,B3LYP,6-311++G**,6,2,70.484,72.667,59.389,61.572,6.615,7.12,6.463,6.968
394,4,B3LYP,6-311++G**,6,3,70.484,72.667,59.389,61.572,5.817,5.838,5.665,5.686
395,4,B3LYP,6-311++G**,6,4,70.484,72.667,59.389,61.572,5.605,6.629,5.453,6.477
396,4,B3LYP,6-311++G**,6,6,70.484,72.667,59.389,61.572,5.057,6.577,4.905,6.425
397,4,B3LYP,6-311++G**,6,8,70.484,72.667,59.389,61.572,4.743,6.538,4.591,6.386
398,4,B3LYP,6-311++G**,6,10,70.484,72.667,59.389,61.572,4.74,6.458,4.588,6.306
399,4,B3LYP,6-311++G**,6,12,70.484,72.667,59.389,61.572,4.241,6.463,4.089,6.311
400,5,B3LYP,6-311++G**,1,1,67.215,67.215,58.228,58.228,7.564,7.564,7.534,7.534
401,5,B3LYP,6-311++G**,1,2,67.215,67.215,58.228,58.228,6.477,6.982,6.447,6.952
402,5,B3LYP,6-311++G**,1,3,67.215,67.215,58.228,58.228,5.679,5.7,5.649,5.67
403,5,B3LYP,6-311++G**,1,4,67.215,67.215,58.228,58.228,5.467,6.491,5.437,6.461
404,5,B3LYP,6-311++G**,1,6,67.215,67.215,58.228,58.228,4.919,6.439,4.889,6.409
405,5,B3LYP,6-311++G**,1,8,67.215,67.215,58.228,58.228,4.605,6.4,4.575,6.37
406,5,B3LYP,6-311++G**,1,10,67.215,67.215,58.228,58.228,4.602,6.32,4.572,6.29
407,5,B3LYP,6-311++G**,1,12,67.215,67.215,58.228,58.228,4.103,6.325,4.073,6.295
408,5,B3LYP,6-311++G**,2,1,67.568,67.69,58.581,58.703,7.564,7.564,7.534,7.534
409,5,B3LYP,6-311++G**,2,2,67.568,67.69,58.581,58.703,6.477,6.982,6.447,6.952
410,5,B3LYP,6-311++G**,2,3,67.568,67.69,58.581,58.703,5.679,5.7,5.649,5.67
411,5,B3LYP,6-311++G**,2,4,67.568,67.69,58.581,58.703,5.467,6.491,5.437,6.461
412,5,B3LYP,6-311++G**,2,6,67.568,67.69,58.581,58.703,4.919,6.439,4.889,6.409
413,5,B3LYP,6-311++G**,2,8,67.568,67.69,58.581,58.703,4.605,6.4,4.575,6.37
414,5,B3LYP,6-311++G**,2,10,67.568,67.69,58.581,58.703,4.602,6.32,4.572,6.29
415,5,B3LYP,6-311++G**,2,12,67.568,67.69,58.581,58.703,4.103,6.325,4.073,6.295
416,5,B3LYP,6-311++G**,3,1,67.366,67.599,58.379,58.612,7.564,7.564,7.534,7.534
417,5,B3LYP,6-311++G**,3,2,67.366,67.599,58.379,58.612,6.477,6.982,6.447,6.952
418,5,B3LYP,6-311++G**,3,3,67.366,67.599,58.379,58.612,5.679,5.7,5.649,5.67
419,5,B3LYP,6-311++G**,3,4,67.366,67.599,58.379,58.612,5.467,6.491,5.437,6.461
420,5,B3LYP,6-311++G**,3,6,67.366,67.599,58.379,58.612,4.919,6.439,4.889,6.409
421,5,B3LYP,6-311++G**,3,8,67.366,67.599,58.379,58.612,4.605,6.4,4.575,6.37
422,5,B3LYP,6-311++G**,3,10,67.366,67.599,58.379,58.612,4.602,6.32,4.572,6.29
423,5,B3LYP,6-311++G**,3,12,67.366,67.599,58.379,58.612,4.103,6.325,4.073,6.295
424,5,B3LYP,6-311++G**,4,1,67.69,69.184,58.703,60.197,7.564,7.564,7.534,7.534
425,5,B3LYP,6-311++G**,4,2,67.69,69.184,58.703,60.197,6.477,6.982,6.447,6.952
426,5,B3LYP,6-311++G**,4,3,67.69,69.184,58.703,60.197,5.679,5.7,5.649,5.67
427,5,B3LYP,6-311++G**,4,4,67.69,69.184,58.703,60.197,5.467,6.491,5.437,6.461
428,5,B3LYP,6-311++G**,4,6,67.69,69.184,58.703,60.197,4.919,6.439,4.889,6.409
429,5,B3LYP,6-311++G**,4,8,67.69,69.184,58.703,60.197,4.605,6.4,4.575,6.37
430,5,B3LYP,6-311++G**,4,10,67.69,69.184,58.703,60.197,4.602,6.32,4.572,6.29
431,5,B3LYP,6-311++G**,4,12,67.69,69.184,58.703,60.197,4.103,6.325,4.073,6.295
432,5,B3LYP,6-311++G**,6,1,67.804,69.987,58.817,61.0,7.564,7.564,7.534,7.534
433,5,B3LYP,6-311++G**,6,2,67.804,69.987,58.817,61.0,6.477,6.982,6.447,6.952
434,5,B3LYP,6-311++G**,6,3,67.804,69.987,58.817,61.0,5.679,5.7,5.649,5.67
435,5,B3LYP,6-311++G**,6,4,67.804,69.987,58.817,61.0,5.467,6.491,5.437,6.461
436,5,B3LYP,6-311++G**,6,6,67.804,69.987,58.817,61.0,4.919,6.439,4.889,6.409
437,5,B3LYP,6-311++G**,6,8,67.804,69.987,58.817,61.0,4.605,6.4,4.575,6.37
438,5,B3LYP,6-311++G**,6,10,67.804,69.987,58.817,61.0,4.602,6.32,4.572,6.29
439,5,B3LYP,6-311++G**,6,12,67.804,69.987,58.817,61.0,4.103,6.325,4.073,6.295
440,6,B3LYP,6-311++G**,1,1,69.064,69.064,57.595,57.595,7.61,7.61,7.292,7.292
441,6,B3LYP,6-311++G**,1,2,69.064,69.064,57.595,57.595,6.523,7.028,6.205,6.71
442,6,B3LYP,6-311++G**,1,3,69.064,69.064,57.595,57.595,5.725,5.746,5.407,5.428
443,6,B3LYP,6-311++G**,1,4,69.064,69.064,57.595,57.595,5.513,6.537,5.195,6.219
444,6,B3LYP,6-311++G**,1,6,69.064,69.064,57.595,57.595,4.965,6.485,4.647,6.167
445,6,B3LYP,6-311++G**,1,8,69.064,69.064,57.595,57.595,4.651,6.446,4.333,6.128
446,6,B3LYP,6-311++G**,1,10,69.064,69.064,57.595,57.595,4.648,6.366,4.33,6.048
447,6,B3LYP,6-311++G**,1,12,69.064,69.064,57.595,57.595,4.149,6.371,3.831,6.053
448,6,B3LYP,6-311++G**,2,1,69.417,69.539,57.948,58.07,7.61,7.61,7.292,7.292
449,6,B3LYP,6-311++G**,2,2,69.417,69.539,57.948,58.07,6.523,7.028,6.205,6.71
450,6,B3LYP,6-311++G**,2,3,69.417,69.539,57.948,58.07,5.725,5.746,5.407,5.428
451,6,B3LYP,6-311++G**,2,4,69.417,69.539,57.948,58.07,5.513,6.537,5.195,6.219
452,6,B3LYP,6-311++G**,2,6,69.417,69.539,57.948,58.07,4.965,6.485,4.647,6.167
453,6,B3LYP,6-311++G**,2,8,69.417,69.539,57.948,58.07,4.651,6.446,4.333,6.128
454,6,B3LYP,6-311++G**,2,10,69.417,69.539,57.948,58.07,4.648,6.366,4.33,6.048
455,6,B3LYP,6-311++G**,2,12,69.417,69.539,57.948,58.07,4.149,6.371,3.831,6.053
456,6,B3LYP,6-311++G**,3,1,69.215,69.448,57.746,57.979,7.61,7.61,7.292,7.292
457,6,B3LYP,6-311++G**,3,2,69.215,69.448,57.746,57.979,6.523,7.028,6.205,6.71
458,6,B3LYP,6-311++G**,3,3,69.215,69.448,57.746,57.979,5.725,5.746,5.407,5.428
459,6,B3LYP,6-311++G**,3,4,69.215,69.448,57.746,57.979,5.513,6.537,5.195,6.219
460,6,B3LYP,6-311++G**,3,6,69.215,69.448,57.746,57.979,4.965,6.485,4.647,6.167
461,6,B3LYP,6-311++G**,3,8,69.215,69.448,57.746,57.979,4.651,6.446,4.333,6.128
462,6,B3LYP,6-311++G**,3,10,69.215,69.448,57.746,57.979,4.648,6.366,4.33,6.048
463,6,B3LYP,6-311++G**,3,12,69.215,69.448,57.746,57.979,4.149,6.371,3.831,6.053
464,6,B3LYP,6-311++G**,4,1,69.539,71.033,58.07,59.564,7.61,7.61,7.292,7.292
465,6,B3LYP,6-311++G**,4,2,69.539,71.033,58.07,59.564,6.523,7.028,6.205,6.71
466,6,B3LYP,6-311++G**,4,3,69.539,71.033,58.07,59.564,5.725,5.746,5.407,5.428
467,6,B3LYP,6-311++G**,4,4,69.539,71.033,58.07,59.564,5.513,6.537,5.195,6.219
468,6,B3LYP,6-311++G**,4,6,69.539,71.033,58.07,59.564,4.965,6.485,4.647,6.167
469,6,B3LYP,6-311++G**,4,8,69.539,71.033,58.07,59.564,4.651,6.446,4.333,6.128
470,6,B3LYP,6-311++G**,4,10,69.539,71.033,58.07,59.564,4.648,6.366,4.33,6.048
471,6,B3LYP,6-311++G**,4,12,69.539,71.033,58.07,59.564,4.149,6.371,3.831,6.053
472,6,B3LYP,6-311++G**,6,1,69.653,71.836,58.184,60.367,7.61,7.61,7.292,7.292
473,6,B3LYP,6-311++G**,6,2,69.653,71.836,58.184,60.367,6.523,7.028,6.205,6.71
474,6,B3LYP,6-311++G**,6,3,69.653,71.836,58.184,60.367,5.725,5.746,5.407,5.428
475,6,B3LYP,6-311++G**,6,4,69.653,71.836,58.184,60.367,5.513,6.537,5.195,6.219
476,6,B3LYP,6-311++G**,6,6,69.653,71.836,58.184,60.367,4.965,6.485,4.647,6.167
477,6,B3LYP,6-311++G**,6,8,69.653,71.836,58.184,60.367,4.651,6.446,4.333,6.128
478,6,B3LYP,6-311++G**,6,10,69.653,71.836,58.184,60.367,4.648,6.366,4.33,6.048
479,6,B3LYP,6-311++G**,6,12,69.653,71.836,58.184,60.367,4.149,6.371,3.831,6.053
480,1,B3LYP,Def2TZVP,1,1,69.761,69.761,58.867,58.867,7.703,7.703,7.477,7.477
481,1,B3LYP,Def2TZVP,1,2,69.761,69.761,58.867,58.867,6.666,7.114,6.44,6.888
482,1,B3LYP,Def2TZVP,1,3,69.761,69.761,58.867,58.867,5.787,5.802,5.561,5.576
483,1,B3LYP,Def2TZVP,1,4,69.761,69.761,58.867,58.867,5.66,6.56,5.434,6.334
484,1,B3LYP,Def2TZVP,1,6,69.761,69.761,58.867,58.867,5.097,6.5,4.871,6.274
485,1,B3LYP,Def2TZVP,1,8,69.761,69.761,58.867,58.867,4.784,6.441,4.558,6.215
486,1,B3LYP,Def2TZVP,1,10,69.761,69.761,58.867,58.867,4.728,6.359,4.502,6.133
487,1,B3LYP,Def2TZVP,1,12,69.761,69.761,58.867,58.867,4.243,6.367,4.017,6.141
488,1,B3LYP,Def2TZVP,2,1,71.323,72.427,60.429,61.533,7.703,7.703,7.477,7.477
489,1,B3LYP,Def2TZVP,2,2,71.323,72.427,60.429,61.533,6.666,7.114,6.44,6.888
490,1,B3LYP,Def2TZVP,2,3,71.323,72.427,60.429,61.533,5.787,5.802,5.561,5.576
491,1,B3LYP,Def2TZVP,2,4,71.323,72.427,60.429,61.533,5.66,6.56,5.434,6.334
492,1,B3LYP,Def2TZVP,2,6,71.323,72.427,60.429,61.533,5.097,6.5,4.871,6.274
493,1,B3LYP,Def2TZVP,2,8,71.323,72.427,60.429,61.533,4.784,6.441,4.558,6.215
494,1,B3LYP,Def2TZVP,2,10,71.323,72.427,60.429,61.533,4.728,6.359,4.502,6.133
495,1,B3LYP,Def2TZVP,2,12,71.323,72.427,60.429,61.533,4.243,6.367,4.017,6.141
496,1,B3LYP,Def2TZVP,3,1,70.216,71.035,59.322,60.141,7.703,7.703,7.477,7.477
497,1,B3LYP,Def2TZVP,3,2,70.216,71.035,59.322,60.141,6.666,7.114,6.44,6.888
498,1,B3LYP,Def2TZVP,3,3,70.216,71.035,59.322,60.141,5.787,5.802,5.561,5.576
499,1,B3LYP,Def2TZVP,3,4,70.216,71.035,59.322,60.141,5.66,6.56,5.434,6.334
500,1,B3LYP,Def2TZVP,3,6,70.216,71.035,59.322,60.141,5.097,6.5,4.871,6.274
501,1,B3LYP,Def2TZVP,3,8,70.216,71.035,59.322,60.141,4.784,6.441,4.558,6.215
502,1,B3LYP,Def2TZVP,3,10,70.216,71.035,59.322,60.141,4.728,6.359,4.502,6.133
503,1,B3LYP,Def2TZVP,3,12,70.216,71.035,59.322,60.141,4.243,6.367,4.017,6.141
504,1,B3LYP,Def2TZVP,4,1,70.086,71.593,59.192,60.699,7.703,7.703,7.477,7.477
505,1,B3LYP,Def2TZVP,4,2,70.086,71.593,59.192,60.699,6.666,7.114,6.44,6.888
506,1,B3LYP,Def2TZVP,4,3,70.086,71.593,59.192,60.699,5.787,5.802,5.561,5.576
507,1,B3LYP,Def2TZVP,4,4,70.086,71.593,59.192,60.699,5.66,6.56,5.434,6.334
508,1,B3LYP,Def2TZVP,4,6,70.086,71.593,59.192,60.699,5.097,6.5,4.871,6.274
509,1,B3LYP,Def2TZVP,4,8,70.086,71.593,59.192,60.699,4.784,6.441,4.558,6.215
510,1,B3LYP,Def2TZVP,4,10,70.086,71.593,59.192,60.699,4.728,6.359,4.502,6.133
511,1,B3LYP,Def2TZVP,4,12,70.086,71.593,59.192,60.699,4.243,6.367,4.017,6.141
512,1,B3LYP,Def2TZVP,6,1,71.127,72.344,60.233,61.45,7.703,7.703,7.477,7.477
513,1,B3LYP,Def2TZVP,6,2,71.127,72.344,60.233,61.45,6.666,7.114,6.44,6.888
